CampaignID,Industry,Campaign Type,Spend,Displays,Clicks,Orders,Sales,CampaignDuration,CTR,CR,AOV,CPC,CPO,ROI
280,Industry A,Type B,70701.19,86874,1572,331,51521.84,66,0.018095172318530285,0.21055979643765904,155.65510574018126,44.97531170483461,213.59876132930515,0.7287266310510473
417,Industry A,Type B,40230.82,54204,1119,125,5942.64,79,0.020644232897941112,0.11170688114387846,47.54112,35.952475424486146,321.84656,0.147713618564076
286,Industry A,Type A,13362.07,24044,3215,567,66452.81,34,0.1337131924804525,0.17636080870917573,117.20072310405644,4.1561648522550545,23.56626102292769,4.973242169813509
274,Industry A,Type B,500.0,687,80,28,4594.51,28,0.11644832605531295,0.35,164.08964285714288,6.25,17.857142857142858,9.189020000000001
261,Industry A,Type B,83847.62,56744,722,176,33018.5,108,0.012723812209220357,0.24376731301939059,187.60511363636363,116.13243767313018,476.4069318181818,0.3937917379169498
37,Industry B,Type B,406533.99,448247,8643,871,646832.87,114,0.019281779911521996,0.10077519379844961,742.632456946039,47.03621312044429,466.7439609644087,1.5910917313457602
391,Industry A,Type B,9439.17,5931,897,165,20914.65,39,0.15123925139099645,0.18394648829431437,126.75545454545455,10.52304347826087,57.20709090909091,2.215729772850791
317,Industry A,Type A,63028.82,94008,8710,1262,156300.98,62,0.0926516892179389,0.14489092996555683,123.85180665610143,7.236374282433984,49.94359746434231,2.479833511082708
27,Industry B,Type A,277437.15,316811,32121,3206,4613323.04,84,0.10138852501964894,0.09981009308552037,1438.965389893949,8.637251330905016,86.53685277604492,16.628353628920998
415,Industry A,Type B,43204.15,76977,908,139,14159.63,19,0.011795731192434104,0.15308370044052863,101.86784172661869,47.58166299559471,310.82122302158274,0.32773772889872843
348,Industry A,Type A,49772.1,44905,4305,451,73586.6,87,0.09586905689789556,0.10476190476190476,163.16319290465634,11.561463414634146,110.35942350332594,1.4784708702264926
290,Industry A,Type B,24415.75,45171,609,129,7432.29,117,0.013482101348210134,0.21182266009852216,57.6146511627907,40.091543513957305,189.26937984496124,0.3044055578878388
145,Industry A,Type B,9306.73,5113,433,65,10586.88,82,0.0846860942695091,0.15011547344110854,162.8750769230769,21.493602771362585,143.18046153846154,1.1375509980412024
196,Industry A,Type B,78503.59,150996,2518,330,29720.07,33,0.016675938435455243,0.13105639396346305,90.06081818181818,31.176961874503572,237.88966666666664,0.37858230432519074
461,Industry A,Type B,78637.29,48407,1130,268,26056.31,49,0.023343731278534095,0.23716814159292035,97.22503731343284,69.5905221238938,293.422723880597,0.33134801568060146
188,Industry A,Type A,18747.25,21331,2391,460,37939.51,118,0.11209038488584688,0.19238812212463405,82.47719565217392,7.840757005437055,40.75489130434783,2.0237373481443948
87,Industry B,Type B,255721.86,418017,7771,770,450978.65,120,0.01859015303205372,0.0990863466735298,585.6865584415584,32.90720113241539,332.1063116883117,1.7635514226276943
403,Industry A,Type A,15789.49,24501,2973,741,62669.48,53,0.12134198604138606,0.24924318869828457,84.57419703103913,5.310961991254625,21.30835357624831,3.9690629653016027
3,Industry B,Type B,228108.65,427368,8936,892,1262210.93,120,0.020909380206285917,0.09982094897045658,1415.0346748878924,25.526930393912263,255.7271860986547,5.5333760030581916
229,Industry A,Type B,50756.2,33510,0,0,0.0,105,0.0,,,,,0.0
339,Industry A,Type B,32079.83,25883,645,72,12259.25,120,0.024919831549665802,0.11162790697674418,170.26736111111111,49.73617054263566,445.55319444444444,0.38214822210716204
7,Industry B,Type B,330170.24,360628,8101,813,739312.13,65,0.02246359129074836,0.10035798049623504,909.3630135301353,40.75672633008271,406.11345633456335,2.239184640020857
245,Industry A,Type A,36760.89,57316,5379,1379,69610.95,50,0.09384814013538977,0.2563673545268637,50.47929659173314,6.83414947016174,26.657643219724438,1.893614382023939
195,Industry A,Type B,26960.1,17920,0,0,0.0,59,0.0,,,,,0.0
470,Industry A,Type A,34946.06,53786,6241,1143,213890.76,118,0.11603391217045328,0.18314372696683223,187.13102362204725,5.599432783207819,30.573980752405948,6.1205972862176745
363,Industry A,Type A,68942.42,130480,13459,2950,576391.99,20,0.10314990803188229,0.21918418901850062,195.38711525423727,5.122402853109444,23.37031186440678,8.36048386465111
51,Industry B,Type B,377723.1,239740,4556,456,415280.63,120,0.01900392091432385,0.10008779631255488,910.7031359649122,82.90673836698858,828.3401315789473,1.0994313824068478
347,Industry A,Type B,68961.88,128195,2779,760,52360.91,29,0.02167791255509185,0.2734796689456639,68.89593421052632,24.81535804246132,90.7393157894737,0.7592732390706286
266,Industry A,Type A,62072.94,39765,4543,601,50177.18,56,0.11424619640387275,0.13229143737618315,83.48948419301165,13.663425049526746,103.28276206322796,0.8083583603418817
96,Industry B,Type B,334556.81,628027,13167,1310,816364.12,57,0.02096565911975122,0.09949115212273107,623.178717557252,25.40873471557682,255.3868778625954,2.44013601157902
41,Industry B,Type B,317015.0,575646,11943,1192,885950.22,55,0.020747125837754454,0.09980741857154819,743.2468288590604,26.544000669848447,265.9521812080537,2.7946634070943013
407,Industry A,Type B,45168.56,80410,956,182,33334.34,69,0.011889068523815445,0.1903765690376569,183.15571428571425,47.247447698744764,248.1789010989011,0.737998731861277
319,Industry A,Type A,56445.16,29860,2839,373,55325.63,87,0.0950770261219022,0.13138429024304332,148.32608579088472,19.882057062345897,151.32750670241288,0.9801660585247698
306,Industry A,Type A,41426.5,39948,4450,592,71759.32,14,0.11139481325723441,0.13303370786516855,121.21506756756757,9.309325842696628,69.97719594594595,1.7322081276477619
283,Industry A,Type A,46171.04,65513,6023,1189,101053.44,94,0.09193595164318533,0.19740992860700649,84.99027754415475,7.665787813382035,38.83182506307822,2.188675845291767
144,Industry A,Type B,71189.23,92561,1762,263,14416.45,53,0.019036095115653462,0.1492622020431328,54.81539923954373,40.402514188422245,270.68148288973384,0.20250886264677959
89,Industry B,Type A,276668.26,324371,32649,3265,4514497.57,67,0.10065326431771028,0.10000306288094582,1382.6945084226647,8.474019418665197,84.73759877488514,16.31736712407849
436,Industry A,Type A,74962.54,148228,14889,1860,239071.63,84,0.10044660927759938,0.12492444086238162,128.53313440860217,5.034759889851568,40.30244086021505,3.1892146397387284
121,Industry A,Type A,37869.47,59722,5877,932,80076.36,41,0.09840594755701416,0.15858431172366855,85.91884120171675,6.443673643015144,40.63247854077253,2.1145360629551986
9,Industry B,Type A,151865.98,198499,19103,1910,2624135.24,120,0.09623726064111154,0.09998429566036748,1373.8927958115185,7.949849761817516,79.51098429319373,17.279282957249542
494,Industry A,Type A,21024.04,27966,2974,584,107531.95,9,0.10634341700636488,0.19636852723604573,184.130051369863,7.0692804303967725,36.000068493150685,5.114713917971997
390,Industry A,Type B,28768.45,21172,0,0,0.0,47,0.0,,,,,0.0
254,Industry A,Type A,75430.22,78070,8313,1750,266683.96,117,0.10648136287946715,0.21051365331408636,152.3908342857143,9.07376638999158,43.102982857142855,3.535505530807149
452,Industry A,Type A,21728.18,41856,4147,800,68619.36,71,0.09907779051987768,0.19291053773812394,85.77420000000001,5.239493609838438,27.160225,3.1580813487369856
408,Industry A,Type B,77857.11,148747,3436,609,117461.78,108,0.023099625538666325,0.17724097788125728,192.87648604269293,22.659228754365543,127.84418719211823,1.5086840495363878
211,Industry A,Type A,19612.34,13402,989,282,15910.26,51,0.0737949559767199,0.2851365015166835,56.41936170212766,19.83047522750253,69.54730496453901,0.8112372108580618
47,Industry B,Type A,137832.58,167991,16402,1642,2090540.93,120,0.0976361828907501,0.10010974271430313,1273.167436053593,8.403400804779904,83.9418879415347,15.167248048320651
97,Industry B,Type B,350137.43,690104,14039,1404,423587.51,58,0.02034331057347878,0.10000712301445971,301.7005056980057,24.940339767789727,249.3856339031339,1.2097750017757314
489,Industry A,Type A,47393.85,47393,5178,1178,102363.0,73,0.10925664127613782,0.22750096562379296,86.89558573853989,9.1529258400927,40.23247028862479,2.1598371940663186
33,Industry B,Type B,418852.35,267338,3971,404,245811.7,78,0.01485385541898271,0.10173759758247293,608.444801980198,105.47780156131957,1036.7632425742574,0.5868695734905153
154,Industry A,Type A,51602.5,46331,4474,578,75071.08,103,0.09656601411581878,0.12919088064371928,129.88076124567473,11.533862315601251,89.27768166089966,1.4547954071992637
65,Industry B,Type B,393527.58,733471,14407,1439,490367.51,49,0.01964222171019713,0.09988200180467828,340.76963863794305,27.315026029013676,273.47295343988884,1.2460816850498764
6,Industry B,Type B,398122.99,723416,14012,1403,584319.13,95,0.019369214946863215,0.10012846131886954,416.47835352815395,28.413002426491577,283.76549536707057,1.4676849734299444
474,Industry A,Type B,85654.22,65590,1187,228,36625.77,63,0.01809727092544595,0.19208087615838249,160.63934210526315,72.16025273799495,375.67640350877195,0.42760029803551997
304,Industry A,Type B,16018.15,31534,656,106,8927.4,34,0.020802942855330755,0.16158536585365854,84.22075471698113,24.417911585365854,151.11462264150944,0.5573302784653659
69,Industry B,Type A,18311.1,21003,2026,205,123258.78,85,0.09646241013188592,0.10118460019743336,601.2623414634146,9.038055281342546,89.32243902439023,6.731369497190229
149,Industry A,Type A,19690.51,37270,3802,729,107563.78,101,0.10201234236651462,0.19174118884797475,147.54976680384087,5.178987375065755,27.010301783264744,5.462721889885026
152,Industry A,Type B,20792.48,13978,0,0,0.0,31,0.0,,,,,0.0
157,Industry A,Type A,3125.23,5782,570,109,17866.3,90,0.09858180560359737,0.1912280701754386,163.9110091743119,5.482859649122807,28.67183486238532,5.716795243870051
443,Industry A,Type B,47980.85,87954,2346,679,49884.78,93,0.026673033631216318,0.2894288150042626,73.4680117820324,20.45219522591645,70.6639911634757,1.0396810394146832
173,Industry A,Type A,57538.07,110059,10852,1225,79208.42,16,0.09860165911011366,0.11288241798746775,64.65993469387755,5.302070586067084,46.96985306122449,1.3766262928179551
219,Industry A,Type B,65547.2,53665,704,185,15037.91,54,0.013118419826702693,0.2627840909090909,81.286,93.10681818181818,354.30918918918917,0.22942108892523252
481,Industry A,Type B,82281.24,146878,2914,656,113310.95,72,0.019839594765723934,0.22512010981468772,172.73010670731708,28.236527110501033,125.42871951219513,1.3771176759125165
215,Industry A,Type A,14179.94,16803,1579,219,40425.51,91,0.09397131464619413,0.13869537682077265,184.5913698630137,8.980329322355923,64.74858447488585,2.8508942915132223
194,Industry A,Type A,30527.56,33999,3447,811,56746.09,106,0.10138533486279008,0.23527705250942849,69.97051787916152,8.856269219611256,37.641874229346485,1.858847873855624
380,Industry A,Type B,25815.76,20021,460,54,10508.5,85,0.02297587533090255,0.11739130434782609,194.60185185185185,56.12121739130434,478.0696296296296,0.4070575493419524
110,Industry B,Type A,249081.36,470178,47516,4747,581368.18,96,0.10105959870517123,0.0999031905042512,122.47065093743419,5.242052361309875,52.47132083421108,2.3340493242850453
343,Industry A,Type A,60806.88,42447,2969,810,47526.16,82,0.06994605036869508,0.2728191310205456,58.674271604938276,20.48059279218592,75.07022222222221,0.7815918198730145
183,Industry A,Type B,55143.44,39022,916,98,5154.58,52,0.023473937778688943,0.10698689956331878,52.597755102040814,60.200262008733624,562.6881632653061,0.09347585134333294
66,Industry B,Type A,374227.13,375491,37768,3779,1024664.9,65,0.1005829700312391,0.10005825037068418,271.1471024080445,9.90857683753442,99.02808414924583,2.7380828856528923
441,Industry A,Type A,55941.03,93968,9295,1359,264971.07,91,0.09891665247743912,0.14620763851533083,194.9750331125828,6.018400215169446,41.16337748344371,4.736614073784484
207,Industry A,Type A,60574.52,46880,4973,1294,84403.03,70,0.10607935153583618,0.26020510758093707,65.22645285935084,12.180679670219183,46.81183925811437,1.3933751352879067
127,Industry A,Type B,75124.16,81732,1483,230,25171.15,94,0.018144667939118092,0.15509103169251517,109.43978260869567,50.65688469318948,326.6267826086957,0.335060651593309
362,Industry A,Type B,58385.72,83123,1734,204,14694.8,22,0.0208606522863708,0.11764705882352941,72.03333333333333,33.671118800461365,286.20450980392155,0.2516848297837211
270,Industry A,Type A,85551.44,116627,11574,1984,173486.06,76,0.09923945570065251,0.17141869707966131,87.44257056451613,7.3916917228270265,43.12068548387097,2.027856690664704
478,Industry A,Type B,29963.34,49609,1388,285,23161.98,65,0.027978794170412626,0.2053314121037464,81.27010526315789,21.587420749279538,105.13452631578947,0.7730106189763891
292,Industry A,Type A,36122.76,60130,5792,1607,283198.7,72,0.0963246299684018,0.27745165745856354,176.2281891723709,6.236664364640884,22.47838207840697,7.839896508461701
267,Industry A,Type B,38838.44,55401,2129,633,86800.36,119,0.03842890922546524,0.29732268670737433,137.1253712480253,18.24257397839361,61.35614533965245,2.234908508168711
433,Industry A,Type A,31582.66,61602,6993,1978,358022.81,41,0.11351904158955878,0.2828542828542829,181.00243174924165,4.516324896324896,15.966966632962588,11.336056240987935
233,Industry A,Type A,19781.9,21566,1792,498,59767.84,38,0.08309375869424093,0.2779017857142857,120.01574297188755,11.039006696428572,39.72269076305221,3.021339709532451
336,Industry A,Type A,11628.83,21825,2801,600,107927.65,103,0.12833906071019474,0.21420921099607282,179.87941666666666,4.151670831845769,19.381383333333332,9.28104117095185
423,Industry A,Type B,42305.91,30949,1285,195,14835.36,107,0.04151991986817022,0.1517509727626459,76.07876923076924,32.922887159533076,216.95338461538464,0.3506687363538569
337,Industry A,Type B,38854.02,33423,1063,199,14829.21,56,0.03180444604015199,0.187206020696143,74.51864321608039,36.55128880526811,195.24633165829144,0.3816647543806278
442,Industry A,Type B,5214.88,4995,1006,277,33028.39,36,0.2014014014014014,0.2753479125248509,119.23606498194945,5.183777335984096,18.826281588447653,6.33348993648943
449,Industry A,Type A,15830.0,12341,1142,261,38287.41,105,0.09253707155011749,0.22854640980735552,146.6950574712644,13.861646234676007,60.651340996168585,2.4186614024005055
63,Industry B,Type B,51327.89,92303,1857,184,239374.53,86,0.020118522691570155,0.0990845449649973,1300.9485326086956,27.640220786214325,278.9559239130435,4.663634721785758
365,Industry A,Type A,6498.84,6573,1073,297,55048.1,61,0.16324357218925908,0.2767940354147251,185.34713804713803,6.056700838769804,21.88161616161616,8.47045011109675
214,Industry A,Type B,33197.72,24995,0,0,0.0,35,0.0,,,,,0.0
276,Industry A,Type A,26923.03,34963,3992,670,128024.97,78,0.11417784515058776,0.16783567134268537,191.0820447761194,6.744245991983967,40.18362686567164,4.755221459100258
239,Industry A,Type A,35779.63,68156,7223,943,74341.33,120,0.10597746346616585,0.1305551709815866,78.83492046659597,4.953569154091097,37.942343584305405,2.0777556950700724
434,Industry A,Type A,46559.41,84531,8954,1611,256848.53,98,0.10592563674864842,0.1799195890104981,159.4342209807573,5.19984476211749,28.900937306021106,5.5165761335893215
158,Industry A,Type B,47787.51,49576,1182,355,59909.74,101,0.02384218170082298,0.3003384094754653,168.7598309859155,40.42936548223351,134.61270422535213,1.253669421152096
352,Industry A,Type B,53310.37,32222,1678,271,37472.03,22,0.05207622121531873,0.16150178784266986,138.2731734317343,31.77018474374255,196.71723247232472,0.7029032062617461
305,Industry A,Type A,17257.2,17456,2028,222,22536.84,91,0.11617781851512374,0.10946745562130178,101.5172972972973,8.509467455621301,77.73513513513514,1.3059383909324802
405,Industry A,Type A,2940.27,2054,0,0,0.0,71,0.0,,,,,0.0
159,Industry A,Type B,35415.4,69397,1363,141,14651.82,38,0.01964061847053907,0.10344827586206896,103.9136170212766,25.983418928833455,251.17304964539008,0.413713243391293
101,Industry B,Type A,203649.7,202350,19722,1975,1667381.98,104,0.09746478873239436,0.10014197343068654,844.2440405063292,10.32601663117331,103.11377215189874,8.187500300761553
332,Industry A,Type A,25039.41,44142,4403,1249,99761.11,30,0.09974627339042182,0.28367022484669546,79.87278622898319,5.686897569838746,20.047566052842274,3.984163764242049
44,Industry B,Type A,412166.52,714071,71660,7171,8159409.09,33,0.10035416646243861,0.10006977393245883,1137.8342058290336,5.75169578565448,57.476853995258686,19.796389794105547
165,Industry A,Type B,77184.65,104915,1922,384,38595.5,70,0.018319592050707715,0.19979188345473464,100.50911458333333,40.15850676378772,201.0016927083333,0.5000411351220742
416,Industry A,Type B,78535.28,117417,2043,407,33977.26,8,0.01739952477068908,0.19921683798335782,83.48221130221131,38.44115516397455,192.96137592137592,0.4326368989834887
31,Industry B,Type A,401891.71,644844,64004,6400,1008778.8,114,0.0992550136156962,0.09999375039060059,157.6216875,6.279165520904944,62.7955796875,2.5100761595704473
469,Industry A,Type A,77708.56,115279,11330,2953,478322.5,30,0.09828329530964008,0.26063548102383055,161.97849644429394,6.858654898499559,26.315123603115474,6.155338613918467
454,Industry A,Type B,25320.0,30964,1509,166,17783.19,30,0.048734013693321275,0.11000662690523526,107.12765060240963,16.779324055666002,152.53012048192772,0.7023376777251185
424,Industry A,Type A,1278.08,2374,1304,247,46142.44,12,0.5492839090143218,0.18941717791411042,186.8114979757085,0.980122699386503,5.174412955465587,36.10293565348022
142,Industry A,Type A,4420.67,4347,255,30,3275.21,38,0.05866114561766736,0.11764705882352941,109.17366666666666,17.335960784313727,147.35566666666668,0.7408854313938837
171,Industry A,Type B,45616.41,64316,1734,286,45844.04,79,0.026960631880092047,0.16493656286043828,160.29384615384615,26.307041522491353,159.49793706293707,1.004990090189035
167,Industry A,Type A,29249.46,33255,2348,455,67293.35,94,0.07060592392121486,0.19378194207836458,147.89747252747253,12.457180579216354,64.28452747252747,2.3006698243318
93,Industry B,Type A,115681.78,161756,16019,1598,366335.79,46,0.09903187517000915,0.0997565391098071,229.24642678347934,7.221535676384294,72.39160200250313,3.166754436178281
225,Industry A,Type A,42691.31,61347,5872,1013,56165.12,115,0.0957178020115083,0.17251362397820164,55.44434353405726,7.270318460490463,42.14344521224086,1.3156101323665168
80,Industry B,Type B,282136.44,277887,5546,554,592417.02,119,0.01995775261167309,0.0998918139199423,1069.3448014440432,50.87205914172377,509.2715523465704,2.099753651105827
472,Industry A,Type A,66373.13,123776,12940,3378,556834.26,62,0.10454369183040331,0.26105100463678516,164.8414031971581,5.129299072642968,19.64864712847839,8.389453081390014
217,Industry A,Type A,11381.1,6259,972,277,49284.0,7,0.15529637322255951,0.28497942386831276,177.92057761732852,11.708950617283952,41.087003610108304,4.330337137886496
198,Industry A,Type A,59287.25,86409,8175,880,164835.33,60,0.09460820053466652,0.10764525993883792,187.312875,7.252262996941896,67.371875,2.780282944477944
54,Industry B,Type A,157370.44,278113,27461,2743,1852884.89,24,0.09874044003696339,0.09988711263246058,675.4957674079475,5.73068861294199,57.3716514764856,11.774033865572212
22,Industry B,Type A,486875.77,897895,90146,9016,4019829.85,120,0.10039703974295436,0.10001553036185744,445.855129769299,5.40096920551106,54.0013054569654,8.25637687823323
345,Industry A,Type B,650.59,891,0,0,0.0,9,0.0,,,,,0.0
384,Industry A,Type A,16159.43,31350,2852,538,48654.35,60,0.09097288676236044,0.18863955119214587,90.43559479553903,5.665999298737728,30.036115241635688,3.010895186278229
400,Industry A,Type B,49076.59,64649,1619,286,24245.42,84,0.025042924097820538,0.1766522544780729,84.7741958041958,30.312903026559603,171.59646853146853,0.49403228708433083
483,Industry A,Type A,60493.74,35609,3289,469,24148.85,103,0.09236428992670392,0.14259653390088173,51.490085287846476,18.39274551535421,128.98452025586354,0.3991958506781032
18,Industry B,Type B,151544.35,299950,5248,529,772235.45,103,0.017496249374895818,0.10080030487804878,1459.8023629489603,28.876591082317074,286.4732514177694,5.095771963784858
418,Industry A,Type A,557.25,504,855,224,37285.27,9,1.6964285714285714,0.26198830409356727,166.4520982142857,0.6517543859649123,2.4877232142857144,66.90941229250785
428,Industry A,Type A,916.81,883,646,100,14094.08,118,0.7315968289920725,0.15479876160990713,140.9408,1.4192105263157895,9.168099999999999,15.372956228662428
382,Industry A,Type A,64499.14,77249,7700,2142,175112.07,86,0.09967766573030072,0.2781818181818182,81.75166666666667,8.376511688311687,30.111643323996265,2.714952013313666
86,Industry B,Type B,306740.53,184796,3630,380,478934.41,93,0.019643282322128183,0.1046831955922865,1260.3537105263158,84.50152341597797,807.2119210526316,1.561366572588239
371,Industry A,Type B,7099.09,13600,0,0,0.0,118,0.0,,,,,0.0
499,Industry A,Type A,61776.72,114991,11563,3440,200769.83,48,0.10055569566313885,0.2975006486206002,58.3633226744186,5.342620427224769,17.958348837209304,3.249926995152866
293,Industry A,Type A,9775.64,10025,1823,454,52621.74,50,0.18184538653366583,0.24904004388370818,115.90691629955947,5.362391662095447,21.53224669603524,5.382945771325458
346,Industry A,Type A,75592.4,56670,6564,692,45060.76,114,0.1158284806776072,0.10542352224253504,65.11670520231215,11.51620962827544,109.23757225433525,0.5961017245119881
275,Industry A,Type A,74340.97,108153,10333,1912,306285.83,89,0.09554057677549398,0.18503822703958192,160.19133368200838,7.1945195006290525,38.88126046025105,4.120013903504353
316,Industry A,Type A,2577.69,1329,0,0,0.0,35,0.0,,,,,0.0
372,Industry A,Type B,50689.97,93850,1657,445,27334.05,29,0.01765583377730421,0.2685576342788171,61.424831460674156,30.591412190706095,113.91004494382022,0.5392398141091818
387,Industry A,Type A,10234.66,10543,667,195,23367.87,106,0.06326472541022479,0.29235382308845576,119.83523076923076,15.34431784107946,52.4854358974359,2.2832092126167356
497,Industry A,Type B,44412.02,82401,1738,183,35053.24,54,0.021091977039113603,0.10529344073647871,191.54775956284152,25.553521288837743,242.6886338797814,0.7892737146385146
38,Industry B,Type B,128267.81,116230,2502,247,203517.27,19,0.021526284091886776,0.09872102318145484,823.9565587044534,51.26611111111111,519.3028744939271,1.5866589598746559
440,Industry A,Type A,36351.92,19940,2671,287,42858.54,77,0.1339518555667001,0.10745039311119431,149.33289198606272,13.609853987270684,126.66174216027873,1.1789897204879414
310,Industry A,Type A,13450.07,9107,890,168,14200.63,8,0.09772702316899089,0.18876404494382024,84.52755952380951,15.11243820224719,80.05994047619048,1.0558034270453611
368,Industry A,Type A,23590.97,19505,1797,342,26781.62,117,0.09213022301973853,0.19031719532554256,78.30883040935672,13.127974401780746,68.97944444444445,1.1352487837507317
456,Industry A,Type B,42512.08,27709,0,0,0.0,28,0.0,,,,,0.0
467,Industry A,Type B,43813.33,47757,448,43,1633.18,37,0.009380823753585862,0.09598214285714286,37.980930232558144,97.79761160714285,1018.9146511627907,0.03727587015184648
480,Industry A,Type A,59998.18,30510,3388,601,28963.94,55,0.11104555883316945,0.17739079102715466,48.192911813643924,17.709025974025973,99.83058236272879,0.48274697665829197
55,Industry B,Type B,313632.73,493099,11036,1099,1645783.02,103,0.022380901198339482,0.09958318231243204,1497.527770700637,28.41905853570134,285.3801000909918,5.247484916513656
251,Industry A,Type A,33558.18,53697,5596,846,127733.32,109,0.10421438814086448,0.1511794138670479,150.98501182033098,5.996815582558971,39.666879432624114,3.806324419262308
116,Industry A,Type A,69316.14,64246,6431,725,76885.77,102,0.10009961709678424,0.11273518892862697,106.04933793103449,10.778438812004353,95.60846896551725,1.1092044363693652
410,Industry A,Type A,44338.31,55789,5959,1543,306652.8,51,0.10681317105522595,0.25893606309783523,198.73804277381723,7.440562174861554,28.735132858068695,6.916204068220011
48,Industry B,Type A,470230.65,879330,88128,8817,9564213.04,79,0.10022175974889973,0.10004765795206971,1084.7468572076668,5.335768995098039,53.33227288193263,20.339407990525498
334,Industry A,Type B,80197.85,118001,2418,480,66264.25,114,0.020491351768205355,0.19851116625310175,138.05052083333334,33.16701819685691,167.07885416666667,0.8262596815251281
458,Industry A,Type B,55030.89,95202,1449,165,25260.34,91,0.015220268481754584,0.11387163561076605,153.0929696969697,37.978530020703936,333.52054545454547,0.45902110614602093
88,Industry B,Type A,14867.7,23813,2669,262,77898.65,10,0.11208163608113215,0.09816410640689396,297.3230916030534,5.570513300861746,56.7469465648855,5.239455329338095
104,Industry B,Type B,465422.15,741489,15114,1513,1690778.61,87,0.02038330979960593,0.10010586211459574,1117.5007336417714,30.794108111684533,307.61543291473896,3.632785010339538
56,Industry B,Type A,278307.16,277127,28278,2832,564187.05,120,0.10203985898162214,0.10014852535539996,199.21859110169493,9.841826154607821,98.272302259887,2.0272099718886145
172,Industry A,Type A,27329.3,18490,1709,468,62298.15,35,0.09242833964305029,0.2738443534230544,133.11570512820512,15.99139847864248,58.39594017094017,2.2795369804568724
70,Industry B,Type B,378150.75,405821,7639,766,948862.64,81,0.018823569997609785,0.10027490509228956,1238.7240731070497,49.50265087053279,493.6693864229765,2.509217924333087
264,Industry A,Type A,63316.97,102393,10429,1551,302353.31,108,0.10185266570957,0.14871991561990602,194.94088330109608,6.071240770927222,40.82332043842682,4.775233401092946
459,Industry A,Type A,40700.31,59106,5985,1398,256187.5,82,0.10125875545629885,0.23358395989974937,183.25286123032905,6.80038596491228,29.113240343347638,6.294485226279604
248,Industry A,Type A,49587.64,65775,6474,1519,115194.69,108,0.09842645381984036,0.2346308310163732,75.83587228439764,7.659505715168366,32.64492429229757,2.3230524783998594
404,Industry A,Type A,11112.77,15215,1652,332,58159.28,7,0.1085770621097601,0.2009685230024213,175.17855421686747,6.726858353510896,33.472198795180724,5.233553830413119
438,Industry A,Type B,36136.0,69076,1119,145,29537.09,42,0.016199548323585614,0.12957998212689903,203.70406896551725,32.29311885612154,249.21379310344827,0.8173868164711091
77,Industry B,Type A,319202.27,453161,44575,4458,5597711.97,86,0.09836459889531535,0.10001121704991588,1255.6554441453566,7.161015591699384,71.60212427097353,17.536566923537226
401,Industry A,Type B,2131.72,2943,0,0,0.0,27,0.0,,,,,0.0
221,Industry A,Type A,24486.58,12256,2105,438,35213.4,11,0.17175261096605743,0.20807600950118765,80.39589041095891,11.632579572446557,55.905433789954344,1.438069342472489
366,Industry A,Type A,68723.09,42802,3931,617,121704.4,14,0.09184150273351713,0.15695751717120326,197.2518638573744,17.48234291528873,111.382641815235,1.7709389959037056
84,Industry B,Type B,176928.39,211280,4469,442,450687.22,45,0.021152025747822795,0.09890355784291788,1019.6543438914026,39.590152159319764,400.2904751131222,2.5472860517184377
143,Industry A,Type B,65879.62,49677,1439,322,39555.72,88,0.028967127644584013,0.2237665045170257,122.84385093167703,45.781528839471854,204.59509316770186,0.6004242283121852
385,Industry A,Type A,31635.85,36822,3822,784,55083.0,72,0.10379664331106404,0.20512820512820512,70.25892857142857,8.277302459445316,40.35184948979592,1.7411575791388567
303,Industry A,Type B,500.0,665,0,0,0.0,99,0.0,,,,,0.0
313,Industry A,Type A,52503.45,53949,5778,986,141449.8,64,0.10710115108713786,0.1706472827968155,143.45821501014197,9.086786085150571,53.248935091277886,2.6941048635851548
244,Industry A,Type B,52733.93,70519,1501,172,28929.79,95,0.021285043747075256,0.1145902731512325,168.1964534883721,35.13253164556962,306.5926162790698,0.548599165660515
457,Industry A,Type A,21589.02,11851,1204,222,43381.49,54,0.10159480212640283,0.18438538205980065,195.4121171171171,17.93107973421927,97.24783783783784,2.0094237718988635
189,Industry A,Type A,5858.24,9391,1098,298,23543.19,69,0.11692045575551059,0.27140255009107467,79.00399328859059,5.335373406193078,19.658523489932886,4.018816231496149
218,Industry A,Type B,66785.34,49092,394,58,8258.78,17,0.008025747575979793,0.14720812182741116,142.39275862068968,169.5059390862944,1151.4713793103447,0.12366157003917329
135,Industry A,Type A,44303.04,66290,6081,1667,89426.89,39,0.09173329310604918,0.2741325439894754,53.645404919016194,7.285485939812531,26.576508698260348,2.0185271710474044
420,Industry A,Type A,4407.34,7102,773,177,23520.57,102,0.10884257955505491,0.22897800776196636,132.88457627118643,5.7016041397153945,24.900225988700566,5.33668153580164
379,Industry A,Type A,60881.15,102050,11064,1660,109335.6,76,0.10841744243018128,0.15003615328994938,65.86481927710844,5.502634671005062,36.67539156626506,1.7958859187121137
193,Industry A,Type B,52773.29,56419,1593,296,36672.07,17,0.028235169003349936,0.18581293157564344,123.89212837837837,33.12824231010672,178.28814189189188,0.6948983093530837
300,Industry A,Type A,75281.9,76223,7640,1876,177972.06,98,0.10023221337391601,0.24554973821989529,94.86783582089552,9.853651832460733,40.12894456289978,2.364075029987288
